artifact_type,evidence_class,performance_evidence,audited_measurement,ranking_evidence,target_pack_specific_energy_Wh_kg,cell_to_pack_mass_efficiency,thermal_mass_fraction,containment_mass_fraction,controls_mass_fraction,reserve_margin_fraction,degradation_margin_fraction,usable_energy_fraction,effective_pack_fraction,required_cell_specific_energy_Wh_kg,infeasible,infeasibility_reason
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.1,0.7,0.278438,1795.735,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.1,0.85,0.338103,1478.841,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.1,0.95,0.377879,1323.173,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.2,0.7,0.2475,2020.202,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.2,0.85,0.300536,1663.696,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.2,0.95,0.335893,1488.57,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.3,0.7,0.216562,2308.802,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.3,0.85,0.262969,1901.367,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.1,0.3,0.95,0.293906,1701.223,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.1,0.7,0.2475,2020.202,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.1,0.85,0.300536,1663.696,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.1,0.95,0.335893,1488.57,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.2,0.7,0.22,2272.727,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.2,0.85,0.267143,1871.658,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.2,0.95,0.298571,1674.641,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.3,0.7,0.1925,2597.403,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.3,0.85,0.23375,2139.037,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.2,0.3,0.95,0.26125,1913.876,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.1,0.7,0.216562,2308.802,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.1,0.85,0.262969,1901.367,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.1,0.95,0.293906,1701.223,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.2,0.7,0.1925,2597.403,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.2,0.85,0.23375,2139.037,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.2,0.95,0.26125,1913.876,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.3,0.7,0.168437,2968.46,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.3,0.85,0.204531,2444.614,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.03,0.3,0.3,0.95,0.228594,2187.286,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.1,0.7,0.271174,1843.835,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.1,0.85,0.329283,1518.452,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.1,0.95,0.368022,1358.615,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.2,0.7,0.241043,2074.315,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.2,0.85,0.292696,1708.259,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.2,0.95,0.32713,1528.442,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.3,0.7,0.210913,2370.645,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.3,0.85,0.256109,1952.296,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.1,0.3,0.95,0.286239,1746.791,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.1,0.7,0.241043,2074.315,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.1,0.85,0.292696,1708.259,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.1,0.95,0.32713,1528.442,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.2,0.7,0.214261,2333.604,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.2,0.85,0.260174,1921.791,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.2,0.95,0.290783,1719.498,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.3,0.7,0.187478,2666.976,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.3,0.85,0.227652,2196.333,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.2,0.3,0.95,0.254435,1965.14,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.1,0.7,0.210913,2370.645,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.1,0.85,0.256109,1952.296,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.1,0.95,0.286239,1746.791,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.2,0.7,0.187478,2666.976,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.2,0.85,0.227652,2196.333,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.2,0.95,0.254435,1965.14,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.3,0.7,0.164043,3047.972,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.3,0.85,0.199196,2510.095,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.06,0.3,0.3,0.95,0.22263,2245.874,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.1,0.7,0.262059,1907.969,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.1,0.85,0.318214,1571.268,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.1,0.95,0.355651,1405.872,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.2,0.7,0.232941,2146.465,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.2,0.85,0.282857,1767.677,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.2,0.95,0.316134,1581.606,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.3,0.7,0.203824,2453.102,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.3,0.85,0.2475,2020.202,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.1,0.3,0.95,0.276618,1807.549,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.1,0.7,0.232941,2146.465,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.1,0.85,0.282857,1767.677,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.1,0.95,0.316134,1581.606,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.2,0.7,0.207059,2414.773,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.2,0.85,0.251429,1988.636,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.2,0.95,0.281008,1779.306,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.3,0.7,0.181176,2759.74,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.3,0.85,0.22,2272.727,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.2,0.3,0.95,0.245882,2033.493,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.1,0.7,0.203824,2453.102,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.1,0.85,0.2475,2020.202,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.1,0.95,0.276618,1807.549,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.2,0.7,0.181176,2759.74,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.2,0.85,0.22,2272.727,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.2,0.95,0.245882,2033.493,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.3,0.7,0.158529,3153.989,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.3,0.85,0.1925,2597.403,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.04,0.1,0.3,0.3,0.95,0.215147,2323.992,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.1,0.7,0.268836,1859.869,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.1,0.85,0.326444,1531.656,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.1,0.95,0.364849,1370.429,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.2,0.7,0.238966,2092.352,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.2,0.85,0.290172,1723.113,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.2,0.95,0.32431,1541.733,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.3,0.7,0.209095,2391.26,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.3,0.85,0.253901,1969.273,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.1,0.3,0.95,0.283772,1761.981,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.1,0.7,0.238966,2092.352,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.1,0.85,0.290172,1723.113,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.1,0.95,0.32431,1541.733,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.2,0.7,0.212414,2353.896,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.2,0.85,0.257931,1938.503,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.2,0.95,0.288276,1734.45,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.3,0.7,0.185862,2690.167,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.3,0.85,0.22569,2215.432,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.2,0.3,0.95,0.252241,1982.228,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.1,0.7,0.209095,2391.26,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.1,0.85,0.253901,1969.273,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.1,0.95,0.283772,1761.981,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.2,0.7,0.185862,2690.167,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.2,0.85,0.22569,2215.432,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.2,0.95,0.252241,1982.228,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.3,0.7,0.162629,3074.477,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.3,0.85,0.197478,2531.922,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.03,0.3,0.3,0.95,0.220711,2265.404,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.1,0.7,0.262059,1907.969,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.1,0.85,0.318214,1571.268,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.1,0.95,0.355651,1405.872,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.2,0.7,0.232941,2146.465,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.2,0.85,0.282857,1767.677,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.2,0.95,0.316134,1581.606,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.3,0.7,0.203824,2453.102,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.3,0.85,0.2475,2020.202,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.1,0.3,0.95,0.276618,1807.549,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.1,0.7,0.232941,2146.465,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.1,0.85,0.282857,1767.677,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.1,0.95,0.316134,1581.606,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.2,0.7,0.207059,2414.773,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.2,0.85,0.251429,1988.636,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.2,0.95,0.281008,1779.306,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.3,0.7,0.181176,2759.74,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.3,0.85,0.22,2272.727,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.2,0.3,0.95,0.245882,2033.493,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.1,0.7,0.203824,2453.102,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.1,0.85,0.2475,2020.202,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.1,0.95,0.276618,1807.549,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.2,0.7,0.181176,2759.74,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.2,0.85,0.22,2272.727,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.2,0.95,0.245882,2033.493,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.3,0.7,0.158529,3153.989,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.3,0.85,0.1925,2597.403,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.06,0.3,0.3,0.95,0.215147,2323.992,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.1,0.7,0.253537,1972.102,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.1,0.85,0.307866,1624.084,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.1,0.95,0.344085,1453.128,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.2,0.7,0.225366,2218.615,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.2,0.85,0.273659,1827.094,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.2,0.95,0.305854,1634.769,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.3,0.7,0.197195,2535.56,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.3,0.85,0.239451,2088.108,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.1,0.3,0.95,0.267622,1868.307,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.1,0.7,0.225366,2218.615,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.1,0.85,0.273659,1827.094,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.1,0.95,0.305854,1634.769,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.2,0.7,0.200325,2495.942,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.2,0.85,0.243252,2055.481,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.2,0.95,0.27187,1839.115,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.3,0.7,0.175285,2852.505,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.3,0.85,0.212846,2349.121,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.2,0.3,0.95,0.237886,2101.846,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.1,0.7,0.197195,2535.56,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.1,0.85,0.239451,2088.108,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.1,0.95,0.267622,1868.307,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.2,0.7,0.175285,2852.505,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.2,0.85,0.212846,2349.121,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.2,0.95,0.237886,2101.846,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.3,0.7,0.153374,3260.005,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.3,0.85,0.18624,2684.71,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.08,0.1,0.3,0.3,0.95,0.20815,2402.109,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.1,0.7,0.255615,1956.069,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.1,0.85,0.310389,1610.88,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.1,0.95,0.346906,1441.314,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.2,0.7,0.227213,2200.577,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.2,0.85,0.275902,1812.24,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.2,0.95,0.308361,1621.478,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.3,0.7,0.198811,2514.945,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.3,0.85,0.241414,2071.131,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.1,0.3,0.95,0.269816,1853.118,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.1,0.7,0.227213,2200.577,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.1,0.85,0.275902,1812.24,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.1,0.95,0.308361,1621.478,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.2,0.7,0.201967,2475.649,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.2,0.85,0.245246,2038.77,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.2,0.95,0.274098,1824.163,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.3,0.7,0.176721,2829.314,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.3,0.85,0.21459,2330.023,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.2,0.3,0.95,0.239836,2084.757,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.1,0.7,0.198811,2514.945,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.1,0.85,0.241414,2071.131,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.1,0.95,0.269816,1853.118,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.2,0.7,0.176721,2829.314,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.2,0.85,0.21459,2330.023,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.2,0.95,0.239836,2084.757,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.3,0.7,0.154631,3233.501,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.3,0.85,0.187766,2662.883,True,required cell energy exceeds research ceiling
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.03,0.3,0.3,0.95,0.209857,2382.58,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.06,0.1,0.1,0.7,0.24948,2004.169,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.06,0.1,0.1,0.85,0.30294,1650.492,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.06,0.1,0.1,0.95,0.33858,1476.756,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.06,0.1,0.2,0.7,0.22176,2254.69,False,
pack_trade_space_row,simulation_estimate,False,False,False,500.0,0.55,0.05,0.14,0.06,0.1,0.2,0.85,0.26928,1856.803,False,
